,timespan,SleepStatus,actigraphy,light,Schedule,detailed_sleepwake
2293,853,Wake,6.0,2.13,0,1.0
2294,854,Wake,168.0,1.54,0,1.0
2295,855,Wake,237.0,7.66,0,1.0
2296,856,Wake,2312.0,5.78,0,1.0
2297,857,Wake,901.0,10.37,0,1.0
2298,858,Wake,23.0,7.34,0,1.0
2299,859,Wake,390.0,5.91,0,1.0
2300,860,Wake,46.0,1.96,0,1.0
2301,861,Wake,0.0,1.38,0,1.0
2302,862,Wake,49.0,1.58,0,1.0
2303,863,Wake,290.0,3.59,0,1.0
2304,864,Wake,150.0,3.36,0,1.0
2305,865,Wake,873.0,21.2,0,1.0
2306,866,Wake,378.0,139.59,0,1.0
2307,867,Wake,416.0,2435.5,0,1.0
2308,868,Wake,416.0,3227.61,0,1.0
2309,869,Wake,253.0,5198.03,0,1.0
2310,870,Wake,207.0,5311.86,0,1.0
2311,871,Wake,136.0,5547.03,0,1.0
2312,872,Wake,321.0,5198.03,0,1.0
2313,873,Wake,89.0,5086.65,0,1.0
2314,874,Wake,460.0,4096.0,0,1.0
2315,875,Wake,901.0,2004.12,0,1.0
2316,876,Wake,793.0,1299.51,0,1.0
2317,877,Wake,614.0,12363.08,0,1.0
2318,878,Wake,253.0,980.59,0,1.0
2319,879,Wake,290.0,9741.98,0,1.0
2320,880,Wake,959.0,1919.15,0,1.0
2321,881,Wake,490.0,635.83,0,1.0
2322,882,Wake,460.0,663.98,0,1.0
2323,883,Wake,262.0,0.26,0,1.0
2324,884,Wake,614.0,2.83,0,1.0
2325,885,Wake,540.0,8.92,0,1.0
2326,886,Wake,1235.0,39.74,0,1.0
2327,887,Wake,1089.0,119.95,0,1.0
2328,888,Wake,575.0,256.0,0,1.0
2329,889,Wake,793.0,49.35,0,1.0
2330,890,Wake,1055.0,38.89,0,1.0
2331,891,Wake,614.0,18.62,0,1.0
2332,892,Wake,697.0,34.9,0,1.0
2333,893,Wake,1539.0,6.3,0,1.0
2334,894,Wake,1160.0,10.6,0,1.0
2335,895,Wake,959.0,8.35,0,1.0
2336,896,Wake,1491.0,6.58,0,1.0
2337,897,Wake,634.0,6.3,0,1.0
2338,898,Wake,845.0,9.93,0,1.0
2339,899,Wake,1235.0,3.75,0,1.0
2340,900,Wake,990.0,12.07,0,1.0
2341,901,Wake,1022.0,18.22,0,1.0
2342,902,Wake,5172.0,8.18,0,1.0
2343,903,Wake,2700.0,6.73,0,1.0
2344,904,Wake,3154.0,8.72,0,1.0
2345,905,Wake,3569.0,6.04,0,1.0
2346,906,Wake,990.0,12.34,0,1.0
2347,907,Wake,416.0,40.61,0,1.0
2348,908,Wake,614.0,29.34,0,1.0
2349,909,Wake,523.0,28.72,0,1.0
2350,910,Wake,460.0,47.26,0,1.0
2351,911,Wake,845.0,12.88,0,1.0
2352,912,Wake,460.0,49.35,0,1.0
2353,913,Wake,990.0,11.81,0,1.0
2354,914,Wake,720.0,48.29,0,1.0
2355,915,Wake,743.0,15.32,0,1.0
2356,916,Wake,460.0,38.89,0,1.0
2357,917,Wake,720.0,9.11,0,1.0
2358,918,Wake,557.0,8.18,0,1.0
2359,919,Wake,614.0,8.92,0,1.0
2360,920,Wake,1400.0,9.31,0,1.0
2361,921,Wake,873.0,13.75,0,1.0
2362,922,Wake,743.0,14.05,0,1.0
2363,923,Wake,113.0,52.66,0,1.0
2364,924,Wake,594.0,42.41,0,1.0
2365,925,Wake,475.0,51.54,0,1.0
2366,926,Wake,444.0,42.41,0,1.0
2367,927,Wake,743.0,19.87,0,1.0
2368,928,Wake,245.0,52.66,0,1.0
2369,929,Wake,1917.0,11.56,0,1.0
2370,930,Wake,122.0,52.66,0,1.0
2371,931,Wake,654.0,15.66,0,1.0
2372,932,Wake,390.0,5.42,0,1.0
2373,933,Wake,654.0,7.34,0,1.0
2374,934,Wake,403.0,7.83,0,1.0
2375,935,Wake,743.0,7.03,0,1.0
2376,936,Wake,332.0,5.3,0,1.0
2377,937,Wake,475.0,12.07,0,1.0
2378,938,Wake,490.0,15.32,0,1.0
2379,939,Wake,365.0,6.73,0,1.0
2380,940,Wake,575.0,8.18,0,1.0
2381,941,Wake,390.0,5.42,0,1.0
2382,942,Wake,523.0,4.76,0,1.0
2383,943,Wake,390.0,3.44,0,1.0
2384,944,Wake,675.0,10.37,0,1.0
2385,945,Wake,634.0,6.73,0,1.0
2386,946,Wake,475.0,6.73,0,1.0
2387,947,Wake,557.0,6.58,0,1.0
2388,948,Wake,557.0,4.86,0,1.0
2389,949,Wake,290.0,6.87,0,1.0
2390,950,Wake,168.0,18.62,0,1.0
2391,951,Wake,523.0,4.18,0,1.0
2392,952,Wake,768.0,4.65,0,1.0
2393,953,Wake,930.0,20.3,0,1.0
2394,954,Wake,430.0,29.34,0,1.0
2395,955,Wake,430.0,33.42,0,1.0
2396,956,Wake,310.0,29.99,0,1.0
2397,957,Wake,430.0,15.32,0,1.0
2398,958,Wake,575.0,34.9,0,1.0
2399,959,Wake,697.0,24.15,0,1.0
2400,960,Wake,416.0,5.78,0,1.0
2401,961,Wake,253.0,53.82,0,1.0
2402,962,Wake,416.0,7.18,0,1.0
2403,963,Wake,460.0,10.83,0,1.0
2404,964,Wake,262.0,9.11,0,1.0
2405,965,Wake,299.0,12.34,0,1.0
2406,966,Wake,793.0,19.87,0,1.0
2407,967,Wake,390.0,14.36,0,1.0
2408,968,Wake,430.0,16.0,0,1.0
2409,969,Wake,416.0,21.2,0,1.0
2410,970,Wake,378.0,16.71,0,1.0
2411,971,Wake,654.0,22.63,0,1.0
2412,972,Wake,460.0,22.14,0,1.0
2413,973,Wake,540.0,20.75,0,1.0
2414,974,Wake,634.0,18.22,0,1.0
2415,975,Wake,557.0,12.34,0,1.0
2416,976,Wake,444.0,8.18,0,1.0
2417,977,Wake,506.0,16.0,0,1.0
2418,978,Wake,475.0,14.05,0,1.0
2419,979,Wake,490.0,19.03,0,1.0
2420,980,Wake,460.0,14.36,0,1.0
2421,981,Wake,416.0,18.22,0,1.0
2422,982,Wake,490.0,14.05,0,1.0
2423,983,Wake,654.0,6.04,0,1.0
2424,984,Wake,321.0,14.67,0,1.0
2425,985,Wake,540.0,10.6,0,1.0
2426,986,Wake,490.0,12.07,0,1.0
2427,987,Wake,614.0,8.92,0,1.0
2428,988,Wake,460.0,7.5,0,1.0
2429,989,Wake,614.0,5.54,0,1.0
2430,990,Wake,575.0,10.6,0,1.0
2431,991,Wake,614.0,25.77,0,1.0
2432,992,Wake,634.0,13.75,0,1.0
2433,993,Wake,557.0,14.99,0,1.0
2434,994,Wake,675.0,94.52,0,1.0
2435,995,Wake,819.0,92.49,0,1.0
2436,996,Wake,390.0,34.9,0,1.0
2437,997,Wake,444.0,6.3,0,1.0
2438,998,Wake,575.0,5.08,0,1.0
2439,999,Wake,193.0,0.37,0,1.0
2440,1000,Wake,353.0,1.87,0,1.0
2441,1001,Wake,168.0,245.15,0,1.0
2442,1002,Wake,126.0,83.0,0,1.0
2443,1003,Wake,168.0,19.87,0,1.0
2444,1004,Wake,103.0,0.01,0,1.0
2445,1005,Wake,168.0,125.26,0,1.0
2446,1006,Wake,174.0,46.25,0,1.0
2447,1007,Wake,199.0,51.54,0,1.0
2448,1008,Wake,299.0,158.96,0,1.0
2449,1009,Wake,262.0,8.0,0,1.0
2450,1010,Wake,614.0,9.31,0,1.0
2451,1011,Wake,1235.0,15.66,0,1.0
2452,1012,Wake,1357.0,16.35,0,1.0
2453,1013,Wake,1124.0,20.75,0,1.0
2454,1014,Wake,990.0,79.48,0,1.0
2455,1015,Wake,557.0,14.99,0,1.0
2456,1016,Wake,332.0,53.82,0,1.0
2457,1017,Wake,416.0,52.66,0,1.0
2458,1018,Wake,873.0,32.0,0,1.0
2459,1019,Wake,540.0,13.75,0,1.0
2460,1020,Wake,156.0,4.86,0,1.0
2461,1021,Wake,332.0,6.04,0,1.0
2462,1022,Wake,310.0,3.75,0,1.0
2463,1023,Wake,416.0,3.36,0,1.0
2464,1024,Wake,162.0,3.83,0,1.0
2465,1025,Wake,207.0,4.86,0,1.0
2466,1026,Wake,403.0,3.22,0,1.0
2467,1027,Wake,310.0,4.86,0,1.0
2468,1028,Wake,253.0,4.09,0,1.0
2469,1029,Wake,262.0,4.86,0,1.0
2470,1030,Wake,290.0,9.11,0,1.0
2471,1031,Wake,262.0,8.0,0,1.0
2472,1032,Wake,290.0,4.56,0,1.0
2473,1033,Wake,299.0,5.19,0,1.0
2474,1034,Wake,332.0,4.09,0,1.0
2475,1035,Wake,271.0,5.19,0,1.0
2476,1036,Wake,490.0,4.65,0,1.0
2477,1037,Wake,460.0,5.91,0,1.0
2478,1038,Wake,444.0,6.58,0,1.0
2479,1039,Wake,117.0,3.75,0,1.0
2480,1040,Wake,299.0,5.91,0,1.0
2481,1041,Wake,575.0,11.07,0,1.0
2482,1042,Wake,353.0,7.34,0,1.0
2483,1043,Wake,523.0,5.3,0,1.0
2484,1044,Wake,237.0,4.86,0,1.0
2485,1045,Wake,430.0,4.97,0,1.0
2486,1046,Wake,136.0,4.65,0,1.0
2487,1047,Wake,180.0,1.35,0,1.0
2488,1048,Wake,150.0,7.5,0,1.0
2489,1049,Wake,378.0,5.78,0,1.0
2490,1050,Wake,237.0,3.29,0,1.0
2491,1051,Wake,271.0,4.0,0,1.0
2492,1052,Wake,506.0,2.71,0,1.0
2493,1053,Wake,68.0,4.0,0,1.0
2494,1054,Wake,6.0,8.92,0,1.0
2495,1055,Wake,89.0,9.51,0,1.0
2496,1056,Wake,22.0,5.66,0,1.0
2497,1057,Wake,342.0,6.44,0,1.0
2498,1058,Wake,262.0,13.75,0,1.0
2499,1059,Wake,68.0,0.94,0,1.0
2500,1060,Wake,19.0,0.68,0,1.0
2501,1061,Wake,214.0,1.92,0,1.0
2502,1062,Wake,32.0,6.73,0,1.0
2503,1063,Wake,56.0,7.83,0,1.0
2504,1064,Wake,113.0,15.32,0,1.0
2505,1065,Wake,2.0,18.22,0,0.0
2506,1066,Wake,49.0,18.62,0,1.0
2507,1067,Wake,0.0,19.44,0,0.0
2508,1068,Wake,15.0,17.83,0,0.0
2509,1069,Wake,22.0,5.19,0,0.0
2510,1070,Wake,0.0,3.15,0,0.0
2511,1071,Wake,5.0,3.08,0,0.0
2512,1072,Wake,11.0,3.02,0,0.0
2513,1073,Wake,42.0,3.44,0,1.0
2514,1074,Wake,0.0,4.09,0,0.0
2515,1075,Wake,15.0,4.0,0,0.0
2516,1076,Wake,9.0,4.0,0,0.0
2517,1077,Wake,2.0,2.83,0,0.0
2518,1078,Wake,2.0,3.29,0,0.0
2519,1079,Wake,6.0,23.12,0,0.0
2520,1080,Wake,86.0,7.03,0,1.0
2521,1081,Wake,281.0,16.35,0,1.0
2522,1082,Wake,113.0,17.45,0,1.0
2523,1083,Wake,12.0,11.07,0,1.0
2524,1084,Wake,25.0,4.18,0,0.0
2525,1085,Wake,23.0,7.34,0,0.0
2526,1086,Wake,17.0,11.07,0,1.0
2527,1087,Wake,145.0,8.0,0,1.0
2528,1088,Wake,222.0,7.34,0,1.0
2529,1089,Wake,2.0,8.0,0,1.0
2530,1090,Wake,71.0,5.42,0,1.0
2531,1091,Wake,45.0,23.63,0,1.0
2532,1092,Wake,59.0,6.87,0,1.0
2533,1093,Wake,430.0,4.56,0,1.0
2534,1094,Wake,490.0,5.19,0,1.0
2535,1095,Wake,230.0,2.23,0,1.0
2536,1096,Wake,193.0,3.83,0,1.0
2537,1097,Wake,378.0,3.75,0,1.0
2538,1098,Wake,310.0,2.95,0,1.0
2539,1099,Wake,506.0,8.18,0,1.0
2540,1100,Wake,207.0,18.22,0,1.0
2541,1101,Wake,168.0,14.67,0,1.0
2542,1102,Wake,299.0,5.66,0,1.0
2543,1103,Wake,430.0,3.36,0,1.0
2544,1104,Wake,416.0,4.27,0,1.0
2545,1105,Wake,353.0,3.36,0,1.0
2546,1106,Wake,214.0,3.29,0,1.0
2547,1107,Wake,222.0,14.05,0,1.0
2548,1108,Wake,113.0,10.6,0,1.0
2549,1109,Wake,2.0,7.5,0,1.0
2550,1110,Wake,34.0,6.87,0,1.0
2551,1111,Wake,9.0,6.04,0,0.0
2552,1112,Wake,0.0,3.83,0,0.0
2553,1113,Wake,0.0,3.91,0,0.0
2554,1114,Wake,11.0,10.37,0,0.0
2555,1115,Wake,0.0,11.07,0,0.0
2556,1116,Wake,2.0,11.31,0,0.0
2557,1117,Wake,93.0,34.15,0,1.0
2558,1118,Wake,8.0,33.42,0,0.0
2559,1119,Wake,12.0,31.31,0,0.0
2560,1120,Wake,86.0,14.05,0,1.0
2561,1121,Wake,0.0,2.83,0,0.0
2562,1122,Wake,49.0,3.51,0,1.0
2563,1123,Wake,65.0,6.87,0,1.0
2564,1124,Wake,0.0,7.83,0,0.0
2565,1125,Wake,0.0,8.0,0,0.0
2566,1126,Wake,0.0,8.18,0,0.0
2567,1127,Wake,0.0,8.54,0,0.0
2568,1128,Wake,0.0,8.18,0,0.0
2569,1129,Wake,65.0,5.91,0,1.0
2570,1130,Wake,6.0,2.65,0,0.0
2571,1131,Wake,2.0,2.23,0,0.0
2572,1132,Wake,108.0,3.91,0,1.0
2573,1133,Wake,310.0,8.92,0,1.0
2574,1134,Wake,56.0,2.09,0,1.0
2575,1135,Wake,32.0,2.04,0,1.0
2576,1136,Wake,113.0,1.76,0,1.0
2577,1137,Wake,162.0,6.44,0,1.0
2578,1138,Wake,26.0,15.66,0,1.0
2579,1139,Wake,71.0,19.03,0,1.0
2580,1140,Wake,25.0,3.36,0,1.0
2581,1141,Wake,52.0,2.38,0,1.0
2582,1142,Wake,8.0,2.48,0,1.0
2583,1143,Wake,103.0,2.54,0,1.0
2584,1144,Wake,26.0,0.74,0,1.0
2585,1145,Wake,332.0,2.33,0,1.0
2586,1146,Wake,430.0,1.41,0,1.0
2587,1147,Wake,430.0,4.0,0,1.0
2588,1148,Wake,675.0,5.91,0,1.0
2589,1149,Wake,48.0,0.63,0,1.0
2590,1150,Wake,150.0,1.48,0,1.0
2591,1151,Wake,901.0,6.04,0,1.0
2592,1152,Wake,222.0,26.33,0,1.0
2593,1153,Wake,187.0,43.34,0,1.0
2594,1154,Wake,575.0,32.7,0,1.0
2595,1155,Wake,150.0,25.77,0,1.0
2596,1156,Wake,575.0,22.63,0,1.0
2597,1157,Wake,845.0,14.36,0,1.0
2598,1158,Wake,430.0,14.05,0,1.0
2599,1159,Wake,281.0,9.93,0,1.0
2600,1160,Wake,403.0,7.18,0,1.0
2601,1161,Wake,506.0,5.42,0,1.0
2602,1162,Wake,230.0,5.3,0,1.0
2603,1163,Wake,594.0,5.66,0,1.0
2604,1164,Wake,506.0,2.65,0,1.0
2605,1165,Wake,845.0,4.18,0,1.0
2606,1166,Wake,697.0,6.58,0,1.0
2607,1167,Wake,959.0,10.37,0,1.0
2608,1168,Wake,819.0,5.08,0,1.0
2609,1169,Wake,6.0,0.01,0,
2610,1170,Wake,,,0,
2611,1171,Wake,,,0,
2612,1172,Wake,,,0,
2613,1173,Wake,,,0,
2614,1174,Wake,,,0,
2615,1175,Wake,,,0,
2616,1176,Wake,,,0,
2617,1177,Wake,,,0,
2618,1178,Wake,,,0,
2619,1179,Wake,,,0,
2620,1180,Wake,,,0,
2621,1181,Wake,,,0,
2622,1182,Wake,,,0,
2623,1183,Wake,,,0,
2624,1184,Wake,,,0,
2625,1185,Wake,,,0,
2626,1186,Wake,,,0,
2627,1187,Wake,,,0,
2628,1188,Wake,,,0,
2629,1189,Wake,,,0,
2630,1190,Wake,,,0,
2631,1191,Wake,,,0,
2632,1192,Wake,,,0,
2633,1193,Wake,,,0,
2634,1194,Wake,,,0,
2635,1195,Wake,,,0,
2636,1196,Wake,,,0,
2637,1197,Wake,,,0,
2638,1198,Wake,,,0,
2639,1199,Wake,,,0,
2640,1200,Wake,,,0,
2641,1201,Wake,,,0,
2642,1202,Wake,,,0,
2643,1203,Wake,,,0,
2644,1204,Wake,,,0,
2645,1205,Wake,,,0,
2646,1206,Wake,,,0,
2647,1207,Wake,,,0,
2648,1208,Wake,,,0,
2649,1209,Wake,,,0,
2650,1210,Wake,,,0,
2651,1211,Wake,,,0,
2652,1212,Wake,,,0,
2653,1213,Wake,,,0,
2654,1214,Wake,,,0,
2655,1215,Wake,,,0,
2656,1216,Wake,,,0,
2657,1217,Wake,,,0,
2658,1218,Wake,,,0,
2659,1219,Wake,,,0,
2660,1220,Wake,,,0,
2661,1221,Wake,,,0,
2662,1222,Wake,,,0,
2663,1223,Wake,,,0,
2664,1224,Wake,,,0,
2665,1225,Wake,,,0,
2666,1226,Wake,,,0,
2667,1227,Wake,,,0,
2668,1228,Wake,,,0,
2669,1229,Wake,,,0,
2670,1230,Wake,,,0,
2671,1231,Wake,,,0,
2672,1232,Wake,,,0,
2673,1233,Wake,,,0,
2674,1234,Wake,,,0,
2675,1235,Wake,,,0,
2676,1236,Wake,,,0,
2677,1237,Wake,,,0,
2678,1238,Wake,,,0,
2679,1239,Wake,,,0,
2680,1240,Wake,0.0,0.01,0,
2681,1241,Wake,0.0,0.01,0,1.0
2682,1242,Wake,299.0,1.96,0,1.0
2683,1243,Wake,1197.0,11.31,0,1.0
2684,1244,Wake,1022.0,11.31,0,1.0
2685,1245,Wake,930.0,9.72,0,1.0
2686,1246,Wake,1692.0,23.12,0,1.0
2687,1247,Wake,819.0,6.73,0,1.0
2688,1248,Wake,1639.0,16.35,0,1.0
2689,1249,Wake,1858.0,55.0,0,1.0
2690,1250,Wake,1089.0,6.73,0,1.0
2691,1251,Wake,2105.0,7.5,0,1.0
2692,1252,Wake,1801.0,36.44,0,1.0
2693,1253,Wake,819.0,7.03,0,1.0
2694,1254,Wake,930.0,5.08,0,1.0
2695,1255,Wake,1315.0,5.3,0,1.0
2696,1256,Wake,1588.0,21.67,0,1.0
2697,1257,Wake,299.0,7.83,0,1.0
2698,1258,Wake,353.0,3.08,0,1.0
2699,1259,Wake,299.0,2.43,0,1.0
2700,1260,Wake,634.0,1.02,0,1.0
2701,1261,Wake,557.0,0.01,0,1.0
2702,1262,Wake,430.0,0.05,0,1.0
2703,1263,Wake,444.0,0.06,0,1.0
2704,1264,Wake,321.0,0.01,0,1.0
2705,1265,Wake,594.0,0.03,0,1.0
2706,1266,Wake,523.0,0.27,0,1.0
2707,1267,Wake,575.0,0.07,0,1.0
2708,1268,Wake,342.0,0.01,0,1.0
2709,1269,Wake,122.0,0.03,0,1.0
2710,1270,Wake,506.0,0.38,0,1.0
2711,1271,Wake,390.0,0.37,0,1.0
2712,1272,Wake,475.0,7.18,0,1.0
2713,1273,Wake,930.0,9.72,0,1.0
2714,1274,Wake,743.0,15.66,0,1.0
2715,1275,Wake,506.0,12.34,0,1.0
2716,1276,Wake,299.0,5.08,0,1.0
2717,1277,Wake,557.0,13.45,0,1.0
2718,1278,Wake,262.0,11.81,0,1.0
2719,1279,Wake,743.0,13.45,0,1.0
2720,1280,Wake,614.0,12.61,0,1.0
2721,1281,Wake,523.0,12.34,0,1.0
2722,1282,Wake,614.0,17.45,0,1.0
2723,1283,Wake,490.0,14.05,0,1.0
2724,1284,Wake,1124.0,19.87,0,1.0
2725,1285,Wake,697.0,16.35,0,1.0
2726,1286,Wake,1315.0,29.99,0,1.0
2727,1287,Wake,2460.0,40.61,0,1.0
2728,1288,Wake,1357.0,28.1,0,1.0
2729,1289,Wake,793.0,18.22,0,1.0
2730,1290,Wake,207.0,12.34,0,1.0
2731,1291,Wake,0.0,10.83,0,1.0
2732,1292,Wake,103.0,11.81,0,1.0
2733,1293,Wake,2.0,12.61,0,0.0
2734,1294,Wake,20.0,11.81,0,0.0
2735,1295,Wake,2.0,11.81,0,0.0
2736,1296,Wake,46.0,11.81,0,1.0
2737,1297,Wake,59.0,9.31,0,1.0
2738,1298,Wake,8.0,10.83,0,0.0
2739,1299,Wake,0.0,13.45,0,0.0
2740,1300,Wake,3.0,14.05,0,0.0
2741,1301,Wake,6.0,15.66,0,0.0
2742,1302,Wake,5.0,11.07,0,0.0
2743,1303,Wake,2.0,14.05,0,0.0
2744,1304,Wake,0.0,12.34,0,0.0
2745,1305,Wake,0.0,10.83,0,0.0
2746,1306,Wake,0.0,10.6,0,0.0
2747,1307,Wake,0.0,9.11,0,0.0
2748,1308,Wake,32.0,5.91,0,0.0
2749,1309,Wake,20.0,3.15,0,0.0
2750,1310,Wake,0.0,0.01,0,0.0
2751,1311,Wake,0.0,0.01,0,0.0
2752,1312,Wake,0.0,0.01,0,0.0
2753,1313,Wake,126.0,4.86,0,1.0
2754,1314,Wake,0.0,8.72,0,0.0
2755,1315,Wake,15.0,10.6,0,1.0
2756,1316,Wake,0.0,9.93,0,1.0
2757,1317,Wake,594.0,10.6,0,1.0
2758,1318,Wake,23.0,0.01,0,1.0
2759,1319,Wake,0.0,0.01,0,0.0
2760,1320,Wake,22.0,0.01,0,0.0
2761,1321,Wake,17.0,0.01,0,0.0
2762,1322,Wake,0.0,0.01,0,0.0
2763,1323,Wake,0.0,0.01,0,0.0
2764,1324,Wake,0.0,0.01,0,0.0
2765,1325,Wake,32.0,0.01,0,1.0
2766,1326,Wake,321.0,0.01,0,1.0
2767,1327,Wake,959.0,0.01,0,1.0
2768,1328,Wake,310.0,0.01,0,1.0
2769,1329,Wake,0.0,0.01,0,1.0
2770,1330,Wake,96.0,0.01,0,1.0
2771,1331,Sleep,0.0,0.01,0,0.0
2772,1332,Sleep,0.0,0.01,0,0.0
2773,1333,Sleep,0.0,0.01,0,0.0
2774,1334,Sleep,0.0,0.01,0,0.0
2775,1335,Sleep,0.0,0.01,0,0.0
2776,1336,Sleep,6.0,0.01,0,0.0
2777,1337,Sleep,0.0,0.01,0,0.0
2778,1338,Sleep,0.0,0.01,0,0.0
2779,1339,Sleep,0.0,0.01,0,0.0
2780,1340,Sleep,0.0,0.01,0,0.0
2781,1341,Sleep,0.0,0.01,0,0.0
2782,1342,Sleep,140.0,0.01,0,1.0
2783,1343,Sleep,0.0,0.01,0,0.0
2784,1344,Sleep,0.0,0.01,0,0.0
2785,1345,Sleep,0.0,0.01,0,0.0
2786,1346,Sleep,0.0,0.01,0,0.0
2787,1347,Sleep,0.0,0.01,0,0.0
2788,1348,Sleep,0.0,0.01,0,0.0
2789,1349,Sleep,0.0,0.01,0,0.0
2790,1350,Sleep,0.0,0.01,0,0.0
2791,1351,Sleep,0.0,0.01,0,0.0
2792,1352,Sleep,0.0,0.01,0,0.0
2793,1353,Sleep,0.0,0.01,0,0.0
2794,1354,Sleep,0.0,0.01,0,0.0
2795,1355,Sleep,0.0,0.01,0,0.0
2796,1356,Sleep,0.0,0.01,0,0.0
2797,1357,Sleep,0.0,0.01,0,0.0
2798,1358,Sleep,0.0,0.01,0,0.0
2799,1359,Sleep,0.0,0.01,0,0.0
2800,1360,Sleep,0.0,0.01,0,0.0
2801,1361,Sleep,0.0,0.01,0,0.0
2802,1362,Sleep,0.0,0.01,0,0.0
2803,1363,Sleep,0.0,0.01,0,0.0
2804,1364,Sleep,0.0,0.01,0,0.0
2805,1365,Sleep,0.0,0.01,0,0.0
2806,1366,Sleep,0.0,0.01,0,0.0
2807,1367,Sleep,0.0,0.01,0,0.0
2808,1368,Sleep,0.0,0.01,0,0.0
2809,1369,Sleep,0.0,0.01,0,0.0
2810,1370,Sleep,0.0,0.01,0,0.0
2811,1371,Sleep,0.0,0.01,0,0.0
2812,1372,Sleep,0.0,0.01,0,0.0
2813,1373,Sleep,0.0,0.01,0,0.0
2814,1374,Sleep,0.0,0.01,0,0.0
2815,1375,Sleep,0.0,0.01,0,0.0
2816,1376,Sleep,0.0,0.01,0,0.0
2817,1377,Sleep,0.0,0.01,0,0.0
2818,1378,Sleep,6.0,0.01,0,0.0
2819,1379,Sleep,0.0,0.01,0,0.0
2820,1380,Sleep,0.0,0.01,0,0.0
2821,1381,Sleep,0.0,0.01,0,0.0
2822,1382,Sleep,0.0,0.01,0,1.0
2823,1383,Sleep,271.0,0.01,0,1.0
2824,1384,Sleep,0.0,0.01,0,1.0
2825,1385,Sleep,0.0,0.01,0,0.0
2826,1386,Sleep,0.0,0.01,0,0.0
2827,1387,Sleep,0.0,0.01,0,0.0
2828,1388,Sleep,0.0,0.01,0,0.0
2829,1389,Sleep,0.0,0.01,0,0.0
2830,1390,Sleep,0.0,0.01,0,0.0
2831,1391,Sleep,0.0,0.01,0,0.0
2832,1392,Sleep,0.0,0.01,0,0.0
2833,1393,Sleep,0.0,0.01,0,0.0
2834,1394,Sleep,0.0,0.01,0,0.0
2835,1395,Sleep,0.0,0.01,0,0.0
2836,1396,Sleep,0.0,0.01,0,0.0
2837,1397,Sleep,0.0,0.01,0,0.0
2838,1398,Sleep,0.0,0.01,0,0.0
2839,1399,Sleep,0.0,0.01,0,0.0
2840,1400,Sleep,0.0,0.01,0,0.0
2841,1401,Sleep,0.0,0.01,0,0.0
2842,1402,Sleep,0.0,0.01,0,0.0
2843,1403,Sleep,0.0,0.01,0,0.0
2844,1404,Sleep,0.0,0.01,0,0.0
2845,1405,Sleep,0.0,0.01,0,0.0
2846,1406,Sleep,0.0,0.01,0,0.0
2847,1407,Sleep,0.0,0.01,0,0.0
2848,1408,Sleep,0.0,0.01,0,0.0
2849,1409,Sleep,0.0,0.01,0,0.0
2850,1410,Sleep,0.0,0.01,0,0.0
2851,1411,Sleep,0.0,0.01,0,0.0
2852,1412,Sleep,5.0,0.01,0,0.0
2853,1413,Sleep,0.0,0.01,0,0.0
2854,1414,Sleep,0.0,0.01,0,0.0
2855,1415,Sleep,0.0,0.01,0,0.0
2856,1416,Sleep,0.0,0.01,0,0.0
2857,1417,Sleep,0.0,0.01,0,0.0
2858,1418,Sleep,0.0,0.01,0,0.0
2859,1419,Sleep,0.0,0.01,0,0.0
2860,1420,Sleep,0.0,0.01,0,0.0
2861,1421,Sleep,0.0,0.01,0,0.0
2862,1422,Sleep,43.0,0.01,0,1.0
2863,1423,Sleep,0.0,0.01,0,0.0
2864,1424,Sleep,0.0,0.01,0,0.0
2865,1425,Sleep,0.0,0.01,0,0.0
2866,1426,Sleep,0.0,0.01,0,0.0
2867,1427,Sleep,0.0,0.01,0,0.0
2868,1428,Sleep,0.0,0.01,0,0.0
2869,1429,Sleep,0.0,0.01,0,0.0
2870,1430,Sleep,0.0,0.01,0,0.0
2871,1431,Sleep,0.0,0.01,0,0.0
2872,1432,Sleep,0.0,0.01,0,0.0
2873,1433,Sleep,0.0,0.01,0,0.0
2874,1434,Sleep,0.0,0.01,0,0.0
2875,1435,Sleep,0.0,0.01,0,0.0
2876,1436,Sleep,0.0,0.01,0,0.0
2877,1437,Sleep,0.0,0.01,0,0.0
2878,1438,Sleep,0.0,0.01,0,0.0
2879,1439,Sleep,0.0,0.01,0,0.0
2880,0,Sleep,0.0,0.01,0,0.0
2881,1,Sleep,0.0,0.01,0,0.0
2882,2,Sleep,0.0,0.01,0,0.0
2883,3,Sleep,0.0,0.01,0,0.0
2884,4,Sleep,0.0,0.01,0,0.0
2885,5,Sleep,0.0,0.01,0,0.0
2886,6,Sleep,2.0,0.01,0,0.0
2887,7,Sleep,56.0,0.01,0,1.0
2888,8,Sleep,0.0,0.01,0,0.0
2889,9,Sleep,0.0,0.01,0,0.0
2890,10,Sleep,0.0,0.01,0,0.0
2891,11,Sleep,0.0,0.01,0,0.0
2892,12,Sleep,0.0,0.01,0,0.0
2893,13,Sleep,0.0,0.01,0,0.0
2894,14,Sleep,0.0,0.01,0,0.0
2895,15,Sleep,0.0,0.01,0,0.0
2896,16,Sleep,0.0,0.01,0,0.0
2897,17,Sleep,0.0,0.01,0,0.0
2898,18,Sleep,0.0,0.01,0,0.0
2899,19,Sleep,0.0,0.01,0,0.0
2900,20,Sleep,0.0,0.01,0,0.0
